data.clust
  ;w.enerdom;w.log.non.ener;w.commo;w.television;w.cantines;w.assurances;w.revact;w.revsoc;w.revpat;w.revaide;w.revdiv;enerdom;log.non.ener;commo;television;cantines;assurances;depreng;w.depreng;w.logtot;w.enerdomtot;w.carbu;w.enerdir;w.deplogpreng;w.depenerpreng;w.enerdircontr;deplogtot;enerdir;carburant;deptot;C01;C02;C03;C04;C05;C06;C07;C08;C09;C10;C11;C12;C13;C14;ctot113;revaide;revdiv;REVACT;REVSOC;REVPAT;REVTOT;revtotuc;REVDISP;redispuc;NIVIE;revlibdisp;revlibdispuc;revtotlib;revtotlibuc;COEFFUC;REV700;REV701;REV702;REVINDEP;CHOMAGE;RETRAITES;TAXHAB_M;IMPOTREV_M;SALAIRES;REVACT.1;PREST_FAM_TOT;REVEXC;Rmini;Rmini_I;Axe.1;Axe.2;Axe.3;Axe.4;Axe.5;pondmen.cs24.NPERS_84;pondmen.cs24_84;pondmen;pauvreté.50;pauvrete.60;typo.2.4.2017;typo2010.acp.2017;DECTYPO_2017;DECTYPO_2010;decile.uc;QNIVIE2;DNIVIE2;NPERS;NCOUPLES;NENFANTS;NACTIFS;NENFACT;TYPMEN5;SEXEPR;AGEPR;CS42PR;CSP8PR;TYPVOIS;TYPLOG;TUU;CATAEU;TAU;Existrs;Nbrs;Nbphab;Surfhab;Htl;Ancons;CONFORT1;CONFORT2;CONFORT3;CONFORT4;CONFORT5;CONFORT6;CONFORT7;CONFORT8;CONFORT.MOY;Stalog;stalog4;vehic;Patrib;Varia;Varib;Varic;Varif;Chomagea;Chomageb;Chomagec;Aise;Contfin;Espoira;Espoirb;Niveau;clust;
278;0.096;0.382;0.061;0.015;0.274;0.172;0.974;0;0.026;0;0;2170;8600;1365;332;6176;3870;22513;0.405;0.478;0.039;0.06;0.099;0.478;0.201;0.395;10770;5498;3328;55526;12160;0;1669;10770;2378;984;7328;1365;3212;380;8774;6506;2857;0;58383.22;0;0;57080;0;1520;58600;20929;57143;20408;20408;34630;12368;36087;12888;2.8;0;0;0;0;0;0;373;1084;57080;57080;0;0;3500;3500;-2.252;1.485;-0.893;0.69;-1.151;1615.804007;1634.083902;1597.658242;1;1;1;1;6;6;5;3;6;5;2;4;3;1;4;1;37;17;5;1;1;3;6;2;2;1;6;102;1;7;2;2;2;2;2;1;1;1;6;2;2;1;12;1;3;3;3;2;2;7;2;2;11;4;3;3
279;0.164;0.041;0.187;0.042;0.13;0.436;0.962;0.037;0.001;0;0;1600;400;1819;404;1262;4248;9734;0.299;0.205;0.049;0.032;0.081;0.205;0.8;0.604;2000;2649;1048.84;32550;8276;3640;797;2000;164;0;1541;1819;2042;5950;1262;5058;3604;0;36153.66;0;0;40440;1560;54;42054;18284;40721;17705;17705;30987;13473;32320;14052;2.3;0;0;0;0;0;0;414;919;40440;40440;1560;0;3500;3500;-0.061;2.36;0.374;-0.024;-0.274;3173.7293;3073.85009;2979.945713;1;1;3;3;5;5;4;2;4;4;2;3;3;1;4;1;33;15;5;1;2;8;1;9;2;1;5;120;1;4;2;2;2;2;2;2;1;1;7;1;1;1;14;1;3;3;2;1;1;7;3;2;2;7;3;3
280;0.092;0.287;0.088;0.012;0;0.521;0;0.881;0.119;0;0;1055;3277;1008;137;0;5946;11423;0.28;0.379;0.026;0;0.026;0.379;0.243;1;4331.860525;1055;0;40741;13642;1014;1793;4332;2346;2417;1844;1008;4185;0;975;7185;21149;0;61890.12;0;0;0;74620;10049;84669;56446;73867;49245;49245;62444;41629;73246;48831;1.5;0;0;0;0;0;74620;777;10025;0;0;0;0;2500;2500;1.186;-1.32;-0.716;0.633;-0.192;2196.892593;2158.627331;2210.926696;1;1;4;4;1;1;10;5;10;2;2;1;1;1;3;1;69;34;8;3;5;7;1;8;1;2;4;82;2;7;2;2;2;2;2;2;2;1;8;2;2;1;14;1;3;3;6;7;7;7;1;1;13;13;2;4
281;0.178;0.05;0.08;0.039;0;0.654;0;1.23;-0.23;0;0;1477;417;665;322;0;5438;8319;0.175;0.228;0.031;0;0.031;0.228;0.78;1;1894;1477;0;47486;14051;276;224;1894;88;168;18046;665;1049;0;4885;6140;27099;0;74585.1;0;0;0;44800;-8374;36426;24284;32818;21879;21879;24499;16333;28107;18738;1.5;0;0;0;0;0;44800;875;2733;0;0;0;0;3400;3400;2.13;-0.891;0.67;-1.957;-0.079;1621.273913;1593.034722;1631.630872;1;1;4;4;8;8;7;3;6;2;2;1;1;1;3;1;49;35;8;2;2;2;2;9;2;1;6;120;1;6;2;2;2;2;2;2;1;1;7;2;2;1;13;1;4;3;4;7;7;7;2;1;7;10;3;4
282;0.126;0;0.099;0.041;0.272;0.463;0.923;0.077;0;0;0;1344;0;1058;435;2901;4944;10682;0.527;0.126;0.066;0.046;0.112;0.126;1;0.592;1344;2269;925.08;20288;674;1339;1583;1344;544;957;3925;1058;805;0;2901;5158;3837;0;24124.82;0;0;27470;2280;9;29759;9600;29602;9549;9549;18920;6103;19077;6154;3.1;0;0;6000;0;0;0;157;0;27470;27470;0;6000;2500;2500;-0.425;2.616;-0.48;0.407;-1.041;2040.090743;2229.035939;2205.235027;2;2;3;3;2;2;1;1;1;6;2;5;4;3;4;1;29;25;7;1;1;1;7;1;2;1;9;138;1;1;2;2;2;2;1;2;1;1;6;6;4;1;4;1;5;5;5;5;7;1;4;2;1;2;5;3
283;0.29;0.043;0.115;0.027;0;0.525;0;0.815;0.185;0;0;1480;219;588;137;0;2683;5107;0.208;0.333;0.06;0;0.06;0.333;0.871;1;1699;1480;0;24514;3357;0;1279;1699;1589;6;959;588;5029;0;0;10008;3556;0;28069.72;0;0;0;24900;5658;30558;30558;28727;28727;28727;23620;23620;25451;25451;1;0;0;0;0;0;24900;0;1831;0;0;0;140;2000;2000;2.459;-0.426;-0.714;1.12;-0.291;2124.807435;2146.304513;2198.30532;1;1;4;4;9;9;8;4;8;1;1;1;1;1;1;2;45;34;8;2;1;8;1;9;2;1;6;112;1;7;2;2;2;2;2;1;2;1;7;2;2;1;14;2;5;5;4;7;7;7;2;3;7;7;3;4
284;0.074;0.809;0;0;0;0.117;0;1;0;0;0;290;3173;0;0;0;461;3924;0.376;0.883;0.028;0;0.028;0.883;0.084;1;3463;290;0;10445;1150;1472;767;3463;2400;0;0;0;447;0;0;746;0;2580;10444.99088;0;0;0;12300;0;12300;12300;12300;12300;12300;8376;8376;8376;8376;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2474.58;-1.179;-3.147;-0.711;-0.245;-0.085;5202.988712;5129.131232;5179.777333;1;2;2;2;3;3;2;1;2;1;1;1;1;1;1;1;43;37;8;3;4;2;8;1;2;1;3;27;2;2;2;2;2;2;2;1;1;1;6;4;3;2;17;1;3;3;3;7;7;7;3;2;7;7;4;2
285;0.4;0.068;0.152;0.087;0;0.294;1;0;0;0;0;1633;276;622;355;0;1199;4085;0.335;0.467;0.134;0;0.134;0.467;0.855;1;1909;1633;0;12205;2504;1092;1707;1909;210;180;0;622;1855;0;260;1867;28980;0;41184.96983;0;0;23260;0;0;23260;23260;21000;21000;21000;16915;16915;19175;19175;1;0;0;0;0;0;0;760;1500;23260;23260;0;0;1000;1000;0.644;2.136;0.628;-0.639;0.753;2779.215356;2651.210036;2622.901287;1;1;3;3;7;7;6;3;6;1;1;1;2;1;1;1;32;27;7;2;2;1;3;1;2;1;5;126;1;1;2;2;2;2;2;2;1;1;7;1;1;1;11;1;3;4;6;2;7;7;4;3;7;11;5;3
286;0.159;0.495;0.083;0.033;0;0.231;0.518;0.482;0;0;0;1460;4536;758;303;0;2114;9171;0.625;0.654;0.099;0;0.099;0.654;0.243;1;5996;1460;0;14679;2503;0;876;5996;369;510;78;758;503;0;500;2587;6531;4896;21210.14;0;0;10130;9426;0;19556;12223;18896;11810;11810;9725;6078;10385;6491;1.6;0;0;0;0;0;0;660;0;10130;10130;4150;0;2200;2200;-0.63;-0.663;-0.078;-0.409;0.305;541.5236218;556.6649126;524.3155915;1;2;2;1;3;3;2;1;2;3;1;3;2;1;2;2;19;29;7;5;5;5;4;4;2;1;3;56;2;9;2;2;2;2;2;1;1;1;6;4;3;1;3;1;5;5;3;4;7;7;5;3;10;11;5;2
287;0.088;0.483;0.127;0.012;0.082;0.209;0.453;0.376;0;0.171;0;1030;5656;1489;137;956;2448;11716;0.431;0.571;0.038;0.134;0.172;0.571;0.154;0.221;6686;4670;3640;27172;5810;252;2038;6686;69;396;4090;1489;580;200;1016;4545;265;696;27437;3600;0;9550;7936;5;21091;11717;20826;11570;11570;9110;5061;9375;5208;1.8;3600;0;0;0;4680;0;265;0;9550;9550;2560;3600;1500;1500;-1.365;-0.542;1.349;0.788;-1.268;778.9318504;810.585416;862.4743467;1;2;1;1;3;3;2;1;2;3;1;3;2;1;2;2;33;20;6;5;5;8;1;9;2;1;3;52;5;8;2;2;2;2;2;1;1;1;6;4;3;1;3;1;2;2;4;3;7;7;3;1;11;7;3;2
288;0.259;0.071;0.123;0.029;0;0.518;0;1;0;0;0;1210;330;576;137;0;2425;4678;0.187;0.329;0.048;0;0.048;0.329;0.786;1;1540;1210;0;25056;3159;403;294;1540;12365;0;200;576;2169;0;1664;2685;2590;0;27645.86;0;0;0;31210;0;31210;31210;29590;29590;29590;24912;24912;26532;26532;1;0;0;0;0;0;31210;0;1620;0;0;0;0;0;2474.58;2.188;-0.66;0.124;-0.238;-0.223;2089.034327;2110.169481;2161.294807;1;1;4;4;9;9;8;5;9;1;1;1;1;1;1;1;63;35;8;2;1;1;8;1;2;1;5;151;1;7;2;2;2;2;2;2;1;1;7;2;2;1;17;1;3;3;3;7;7;7;2;1;9;7;3;4
289;0.126;0.375;0.062;0.024;0;0.413;0;0.965;0.035;0;0;1553;4610;758;293;0;5075;12289;0.391;0.501;0.049;0;0.049;0.501;0.252;1;6162.727532;1553;0;31465;3389;0;2324;6163;73;824;946;758;4794;0;5430;6765;22772;0;54237.62;0;0;0;69640;2513;72153;48102;61866;41244;41244;49577;33052;59864;39910;1.5;0;0;0;0;0;69640;2538;7749;0;0;0;16940;0;2474.58;0.81;-1.637;-0.396;-0.06;-0.027;1917.508267;1884.109294;1929.757618;1;1;2;2;1;1;10;5;10;2;2;1;1;1;3;1;57;34;8;3;5;8;1;9;1;2;6;127;2;2;2;2;2;2;2;2;1;1;7;2;2;1;15;1;3;3;4;7;7;7;2;2;7;9;2;4
290;0.083;0.534;0.103;0.059;0.027;0.194;0.663;0.336;0;0;0;880;5628;1088;617;288;2041;10542;0.383;0.617;0.032;0;0.032;0.617;0.135;1;6508;880;0;27519;8130;2108;624;6508;3215;236;260;1088;1795;0;288;3267;3919;1932;31438.36;0;0;20570;10432;11;31013;14768;30943;14735;14735;20401;9715;20471;9748;2.1;0;0;0;0;0;0;70;0;20570;20570;8500;50;2000;2000;-1.193;-0.138;0.363;-0.582;0.687;994.4418867;963.1461899;933.7226201;1;1;1;1;4;4;3;2;3;4;2;3;2;1;4;1;19;15;5;2;2;1;7;1;2;1;5;73;1;7;2;2;2;2;2;1;1;1;6;4;3;1;5;2;3;4;2;1;7;7;3;3;7;10;3;2
291;0.095;0.67;0.033;0.042;0;0.16;0;0.994;0.006;0;0;1370;9628;477;605;0;2294;14373;0.358;0.765;0.034;0;0.034;0.765;0.125;1;10997.52;1370;0;40126;3226;0;999;10998;1600;324;18240;477;775;0;340;3148;6812;0;46938.44;0;0;0;37770;229;37999;25333;36062;24041;24041;21689;14459;23626;15750;1.5;0;0;0;0;0;37770;1111;826;0;0;0;4600;2000;2000;-0.473;-2.435;-0.064;-0.49;0.415;2143.640305;2106.302586;2157.334224;1;1;2;2;8;8;7;4;7;2;2;1;1;1;3;1;50;34;8;2;2;8;1;9;2;1;5;92;1;5;2;2;2;2;2;2;1;1;7;2;2;1;12;1;3;3;4;7;7;7;2;1;7;9;3;2
292;0.196;0.066;0.14;0.019;0;0.578;0.948;0.047;0.006;0;0;1428;482;1020;137;0;4208;7275;0.367;0.263;0.072;0.105;0.177;0.263;0.748;0.407;1910;3508;2080;19799;6830;1352;0;1910;16;60;2080;1020;917;0;0;5614;22045;0;41843.80418;0;0;48080;2370;282;50732;25366;53362;26681;26681;46087;23044;43457;21729;2;0;0;0;0;2370;0;443;-3073;48080;48080;0;0;2600;2600;0.458;1.582;-0.351;-0.142;-0.032;2385.651367;2479.724153;2453.246474;1;1;3;3;8;8;7;4;8;3;2;2;4;2;4;1;37;26;7;2;1;3;6;2;2;1;4;67;1;5;2;2;2;2;2;1;1;1;6;1;1;1;9;1;4;5;5;5;2;2;3;3;2;5;5;3
293;0.061;0.781;0.038;0.035;0;0.085;0.857;0.142;0;0;0;550;7056;347;314;0;768;9035;0.359;0.842;0.022;0.031;0.053;0.842;0.072;0.414;7606;1330;780;25174;3668;728;3108;7606;8;196;2786;347;1264;0;2213;3250;734;1692;25908.27988;0;0;22960;3812;5;26777;17851;26511;17674;17674;17476;11651;17742;11828;1.5;0;0;0;0;2120;0;266;0;22960;22960;0;100;2000;2000;-2.527;-0.742;-0.399;-0.522;0.661;3981.357824;3929.982062;3895.929214;1;1;1;1;5;5;4;2;4;2;2;1;3;1;3;1;16;23;6;3;4;7;1;8;2;1;2;27;2;1;2;2;2;2;2;1;1;1;6;4;3;1;1;2;1;1;1;3;3;7;2;2;10;3;3;2
294;0.073;0.557;0.031;0.012;0.125;0.202;0.992;0;0.008;0;0;840;6420;360;137;1440;2335;11532;0.416;0.63;0.03;0.109;0.139;0.63;0.116;0.218;7260;3861;3021.2;27736;3949;88;1175;7260;1580;702;4791;360;867;0;3022;3943;9132;0;36867.82;0;0;51320;0;426;51746;51746;42614;42614;42614;31082;31082;40214;40214;1;0;0;720;0;0;0;526;8606;51320;51320;0;720;1800;1800;-2.384;0.451;-1.023;0.13;-0.374;3123.755874;3471.204268;3483.195729;1;1;1;1;1;1;10;5;10;1;1;1;2;1;1;1;15;13;4;3;5;8;1;9;2;1;1;22;2;3;2;2;2;2;2;1;1;1;6;4;3;1;7;1;3;2;3;1;7;7;1;1;11;3;3;2
295;0.15;0.615;0.09;0.051;0;0.094;0.056;0.944;0;0;0;400;1644;240;137;0;252;2673;0.356;0.765;0.053;0;0.053;0.765;0.196;1;2044;400;0;7516;177;676;180;2044;0;0;466;240;281;240;0;3212;612;5268;8127.8;0;0;800;13448;0;14248;10960;14236;10951;10951;11563;8895;11575;8904;1.3;0;0;0;0;0;0;12;0;800;800;1680;0;1500;1500;-0.317;-1.96;0.548;-0.593;0.519;1921.654114;1901.110013;2008.018792;1;2;2;2;3;3;2;1;2;2;1;2;2;1;2;2;31;24;6;3;5;8;1;9;2;1;4;62;2;2;2;2;2;2;2;1;1;1;6;4;3;2;1;2;5;5;2;7;7;7;5;3;1;2;6;2
296;0.105;0.568;0.037;0.014;0.17;0.107;0.792;0.207;0.001;0;0;1038;5600;360;137;1672;1055;9862;0.485;0.673;0.051;0;0.051;0.673;0.156;1;6638;1038;0;20326;4696;1092;1007;6638;705;132;228;360;183;1000;1672;2613;3780;1440;24106.29582;0;0;18280;4780;32;23092;15395;22312;14875;14875;12450;8300;13230;8820;1.5;0;0;0;0;2360;0;780;0;18280;18280;980;0;2500;2500;-2.267;0.118;-0.782;0.192;-0.631;2215.664439;2192.901084;2202.110169;1;1;1;1;4;4;3;2;3;2;1;2;2;1;2;2;26;22;6;3;5;8;1;9;2;1;3;56;2;7;2;2;2;2;2;1;1;1;6;4;3;2;1;1;4;5;4;2;7;7;2;1;10;11;4;2
297;0.215;0.061;0.082;0.07;0;0.572;0;0.931;0.069;0;0;1473;418;564;480;0;3925;6860;0.351;0.276;0.075;0.258;0.333;0.276;0.779;0.226;1891;6504;5031;19527;3328;0;1468;1891;455;432;5031;564;933;0;858;4566;700;0;20226.62;0;0;0;12610;931;13541;13541;13541;13541;13541;6681;6681;6681;6681;1;0;0;0;0;0;12610;0;0;0;0;0;2400;1500;1500;2.375;-0.429;-0.089;-0.052;0.345;2211.252956;2110.746679;2264.340839;1;1;4;4;3;3;2;1;2;1;1;1;1;1;1;1;53;32;8;2;1;1;2;8;2;1;4;82;1;7;2;2;2;2;2;1;1;1;6;2;2;1;11;1;3;3;3;7;7;7;3;2;4;7;4;4
298;0.305;0.065;0.08;0.035;0.217;0.299;0.926;0.048;0.026;0;0;2699;573;705;308;1920;2651;8856;0.333;0.369;0.102;0.194;0.296;0.369;0.825;0.343;3272;7866;5167.24;26577;2492;556;1264;3272;693;1114;7344;705;1706;400;1920;5111;13981;0;40557.98;0;0;44340;2290;1246;47876;15959;47053;15684;15684;38197;12732;39020;13007;3;0;0;1800;0;2090;0;721;102;44340;44340;200;1800;4200;4200;-0.325;2.218;-0.715;0.541;-0.993;1744.558221;1801.106163;1916.40243;1;1;3;3;4;4;3;2;3;5;2;4;4;2;4;1;36;20;6;2;1;5;4;4;2;1;7;120;1;7;2;2;2;2;2;1;1;1;6;2;2;1;12;1;5;5;2;1;3;7;3;3;9;11;3;3
299;0.045;0.624;0.116;0.026;0.035;0.155;0.599;0.401;0;0;0;576;8064;1495;342;450;2006;12933;0.499;0.668;0.022;0;0.022;0.668;0.067;1;8640;576;0;25901;3318;364;1879;8640;305;120;1035;1495;342;0;450;7953;5483;432;31384.18063;0;0;27920;18722;0;46642;15547;45365;15122;15122;32432;10811;33709;11236;3;0;0;0;0;0;17890;590;687;27920;27920;400;0;2000;2000;-1.624;-0.668;0.215;-0.355;0.278;4318.462789;4487.066847;4157.306999;1;1;1;1;4;4;3;2;3;5;3;2;2;1;5;1;32;19;5;4;5;7;1;8;2;1;5;151;2;3;2;2;2;2;2;2;1;1;7;4;3;1;17;2;2;3;6;1;7;1;2;3;11;11;3;2
300;0.061;0.536;0.075;0.028;0.061;0.239;0.857;0.143;0;0;0;706;6172;866;327;700;2754;11525;0.394;0.597;0.024;0;0.024;0.597;0.103;1;6878;706;0;29244;991;0;3437;6878;0;2874;8800;866;767;0;1612;3018;1560;276;30804.20785;0;0;34040;5666;0;39706;14181;39146;13981;13981;27621;9865;28181;10065;2.8;0;0;0;0;0;0;639;-79;34040;34040;5390;20;0;2474.58;-1.767;0.173;-0.359;-0.245;0.147;2234.013288;2249.372636;2225.354575;1;1;1;1;4;4;3;2;3;5;2;4;4;2;4;1;33;28;7;3;5;8;1;9;1;2;5;82;2;5;2;2;2;2;2;2;1;1;7;4;3;1;17;1;3;4;6;2;3;4;3;3;9;7;4;2
301;0.251;0.154;0.067;0.066;0;0.462;0;1;0;0;0;1140;700;303;302;0;2096;4541;0.164;0.405;0.041;0;0.041;0.405;0.62;1;1840;1140;0;27684;18088;0;676;1840;1200;103;1200;303;1535;0;260;2479;4744;0;32428.19279;0;0;0;42830;0;42830;28553;38914;25943;25943;34373;22915;38289;25526;1.5;0;0;0;0;0;42830;549;3367;0;0;0;0;3500;3500;1.943;-0.811;0.097;-0.522;0.301;1821.538379;1789.811;1833.174659;1;1;4;4;9;9;8;4;8;2;2;1;1;1;3;1;53;35;8;2;1;5;1;4;2;1;5;87;1;5;2;2;2;2;2;1;1;1;6;2;2;1;10;2;4;4;4;7;7;7;3;2;4;7;3;4
302;0.169;0.088;0.06;0.12;0;0.562;0.524;0.362;0.114;0;0;1130;585;402;803;0;3748;6668;0.194;0.257;0.033;0.065;0.098;0.257;0.659;0.335;1715;3374;2243.8;34402;5345;1644;2154;1715;1214;1752;7577;402;7192;0;692;4715;5080;0;39481.8;0;0;13220;9140;2873;25233;16822;23173;15449;15449;16505;11003;18565;12377;1.5;0;0;300;0;0;9140;923;1137;13220;13220;0;300;3500;3500;1.458;1.017;-0.144;-0.124;1.223;2712.710428;2665.4607;2730.039658;1;1;3;3;5;5;4;2;3;2;2;1;2;1;3;1;37;35;8;1;1;5;4;4;2;1;4;73;1;6;2;2;2;2;1;2;1;1;6;2;2;1;17;1;3;4;5;7;1;7;4;2;9;11;4;4
303;0.24;0.521;0;0.016;0;0.223;0.772;0.228;0;0;0;2099;4560;0;137;0;1956;8752;0.505;0.761;0.121;0;0.121;0.761;0.315;1;6659;2099;0;17320;2056;5839;0;6659;306;108;0;0;137;0;0;2215;873;0;18192.55466;0;0;19230;5680;0;24910;16607;24037;16025;16025;15285;10190;16158;10772;1.5;0;0;0;0;0;5640;50;823;19230;19230;0;450;2000;2000;-1.119;-0.439;-1.14;-0.217;0.015;7019.213086;7094.093071;7164.141612;1;1;1;1;5;5;4;2;4;2;2;1;2;1;3;2;42;37;8;3;5;8;1;8;2;1;3;151;2;3;2;2;2;2;2;2;1;1;7;4;3;2;2;1;3;3;4;7;2;7;3;2;3;9;6;2
304;0.072;0.432;0.226;0.05;0;0.22;0.849;0;0.151;0;0;360;2148;1122;247;0;1095;4972;0.151;0.504;0.011;0.016;0.027;0.504;0.144;0.409;2508;880;520;32926;2477;0;5487;2508;322;378;974;1122;7700;0;2578;9379;22811;0;55736.9;0;0;31960;0;5693;37653;37653;33527;33527;33527;28555;28555;32681;32681;1;0;0;0;0;0;0;894;3232;31960;31960;0;0;2000;2000;-0.965;0.901;0.645;0.459;0.801;4748.027801;4813.186552;4705.89494;1;1;1;3;10;10;9;5;9;1;1;1;2;1;1;2;15;17;5;3;5;8;1;9;2;1;3;45;2;9;2;2;2;2;2;2;1;1;7;1;1;2;9;2;5;2;5;2;7;7;2;2;7;7;3;3
305;0.09;0.451;0.081;0.021;0;0.358;0.002;0.998;0;0;0;600;3000;540;137;0;2381;6658;0.687;0.541;0.062;0.054;0.116;0.541;0.167;0.536;3600;1120;520;9685;390;0;0;3600;600;6;550;540;1312;0;0;2687;4944;0;14629;0;0;70;33780;0;33850;33850;30519;30519;30519;23861;23861;27192;27192;1;0;0;0;0;0;33780;924;2407;70;70;0;0;1000;1000;0.404;-1.844;-0.051;-0.331;0.028;3337.177521;3370.940377;3452.611743;1;1;2;2;10;10;9;5;9;1;1;1;1;1;1;1;68;34;8;5;5;5;1;6;2;1;4;52;2;4;2;2;2;2;2;2;1;1;7;2;2;1;17;1;3;4;6;7;7;7;3;2;9;13;3;4
306;0.538;0.261;0.031;0.13;0;0.039;0;1;0;0;0;2474;1200;144;600;0;180;4598;0.685;0.799;0.368;0;0.368;0.799;0.673;1;3674;2474;0;6715;91;0;577;3674;140;30;120;144;1715;0;0;224;0;2940;6714.96;0;0;0;15470;0;15470;15470;15470;15470;15470;10872;10872;10872;10872;1;0;0;0;0;0;2780;0;0;0;0;0;0;800;800;1.836;-0.804;0.712;-0.925;0.971;1913.525942;755.8603818;1913.525942;1;1;4;4;4;4;3;2;3;1;1;1;1;1;1;1;49;41;10;4;5;7;1;7;2;1;2;46;2;3;2;2;2;2;2;1;1;1;6;4;3;2;1;1;3;4;1;7;7;7;4;2;2;4;5;4
307;0.114;0.613;0.059;0.014;0;0.199;0.617;0.248;0.001;0.135;0;1089;5831;562;137;0;1896;9515;0.4;0.727;0.046;0.097;0.143;0.727;0.157;0.32;6920;3401;2311.92;23814;5115;165;1349;6920;200;306;2782;562;265;0;60;6090;-169;252;23644.58;2880;0;13160;5292;14;21346;16420;21515;16550;16550;12000;9231;11831;9101;1.3;2880;0;0;0;1160;0;292;-461;13160;13160;2760;2880;1600;1600;-1.7;-0.935;0.498;0.379;-0.599;647.8493375;650.615505;630.7395704;1;1;1;1;5;5;4;2;4;2;1;2;2;1;2;2;18;14;5;4;5;4;2;9;2;1;3;61;2;8;2;2;2;2;2;1;1;1;6;4;3;1;3;1;3;5;2;2;7;7;3;2;7;8;3;2
308;0.057;0.767;0.048;0.008;0;0.12;0.997;0;0.003;0;0;730;9804;615;98;0;1536;12783;0.344;0.824;0.02;0;0.02;0.824;0.069;1;10534;730;0;37196;3626;0;3843;10534;477;6;5343;615;1162;0;9720;1869;20507;0;57703.46;0;0;103620;0;362;103982;69321;83895;55930;55930;71112;47408;91199;60799;1.5;0;0;0;48080;0;0;1011;19076;55540;103620;0;8050;3000;3000;-2.783;-0.504;-0.713;-0.295;0.33;2812.305974;2824.326117;2834.082902;1;1;1;1;1;1;10;5;10;2;2;1;3;1;3;1;15;13;4;3;5;8;1;9;2;1;3;56;2;9;2;2;2;2;2;1;1;1;6;4;3;2;5;1;2;6;2;2;1;7;2;1;3;7;3;2
309;0.267;0.437;0.032;0.008;0;0.256;0;1;0;0;0;4402;7209;528;137;0;4222;16498;0.263;0.704;0.07;0;0.07;0.704;0.379;1;11611.4421;4402;0;62726;5047;100;5995;11611;1928;90;3238;528;6858;0;6680;20651;56608;0;119333.68;0;0;0;81740;0;81740;81740;68821;68821;68821;52323;52323;65242;65242;1;0;0;0;0;43220;38520;2313;10606;0;0;0;0;0;2474.58;0.593;-2.003;-0.618;-0.141;-0.36;2951.673289;2981.535925;3053.772775;1;1;2;2;1;1;10;5;10;1;1;1;1;1;1;1;47;34;8;1;2;8;1;9;1;2;8;137;1;6;2;2;2;2;1;2;1;1;6;2;2;1;15;1;3;4;3;7;7;7;2;3;13;13;3;4
310;0.056;0.508;0.078;0.023;0.15;0.185;0.559;0.441;0;0;0;638;5838;898;259;1728;2122;11483;0.279;0.564;0.015;0.035;0.051;0.564;0.099;0.305;6476;2094;1456;41219;13115;0;1640;6476;3747;924;3659;898;2695;0;5272;2794;581;2880;41800.26;0;0;19280;15210;0;34490;12318;34424;12294;12294;22941;8193;23007;8217;2.8;0;0;0;0;2480;0;66;0;19280;19280;9850;0;2400;2400;-1.544;-0.185;-0.248;0.04;-0.437;1493.58092;1503.849627;1487.792016;1;2;1;1;3;3;2;1;2;5;2;4;3;1;4;1;35;26;7;3;5;8;1;9;2;1;4;62;2;11;2;2;2;2;2;1;1;1;6;4;3;1;4;2;4;3;3;5;1;7;3;2;4;8;4;2
311;0.284;0;0.159;0.037;0;0.52;1;0;0;0;0;1056;0;591;137;0;1933;3717;0.571;0.284;0.162;0;0.162;0.284;1;1;1056;1056;0;6508;1144;0;486;1056;0;72;468;591;608;0;0;2083;845;0;7353.18;0;0;970;0;0;970;970;970;970;970;-2747;-2747;-2747;-2747;1;0;0;0;970;0;0;0;0;0;970;0;700;1000;1000;0.743;2.038;0.003;-0.28;0.126;3606.059338;3374.475597;3234.008803;2;2;3;3;2;2;1;1;1;1;1;1;2;1;1;1;42;2;2;1;1;2;8;1;2;1;3;62;1;1;2;2;2;2;1;2;1;1;6;2;2;1;17;1;3;4;6;1;7;7;3;2;4;4;4;3
312;0.009;0.75;0.025;0.009;0.078;0.129;0.908;0.092;0;0;0;138;10960;360;137;1134;1893;14622;0.196;0.759;0.002;0;0.002;0.759;0.012;1;11098;138;0;74780;5154;0;815;11098;3500;1080;46410;360;2372;0;1304;2687;16011;0;90790.9;0;0;77110;7840;0;84950;56633;84039;56026;56026;69417;46278;70328;46885;1.5;0;0;0;0;0;7840;900;11;76280;77110;0;16000;5000;5000;-2.924;-0.469;-0.882;-0.112;-0.039;6852.490199;6958.55466;5974.634063;1;1;1;1;1;1;10;5;10;2;2;1;3;1;3;1;42;18;5;3;5;7;1;8;2;1;6;87;2;9;2;2;2;2;2;2;1;1;7;4;3;1;6;1;3;2;6;1;2;7;2;1;10;10;3;2
313;0.285;0.084;0.078;0.028;0;0.525;0;0.988;0.012;0;0;1646;485;450;162;0;3033;5776;0.469;0.369;0.134;0;0.134;0.369;0.772;1;2131;1646;0;12304;2915;36;140;2131;0;186;480;450;637;0;1880;3448;860;0;13163.62;0;0;0;22220;267;22487;14991;22045;14697;14697;16269;10846;16711;11141;1.5;0;0;0;0;0;22220;442;0;0;0;0;0;1800;1800;2.188;-0.802;-0.344;-0.118;-0.289;1740.723408;1740.655633;1604.70362;1;1;4;4;4;4;3;2;3;2;2;1;1;1;3;1;50;33;8;2;1;3;6;2;2;1;6;102;1;1;2;2;2;2;2;1;1;1;6;2;2;1;8;1;4;4;4;7;7;7;3;2;1;2;4;4
