Code Région;Région;Code Département;Nom Département;Code Type Prod;Type Production;ID_type_inj;Type Injection;Tranche;Stockage Existence;Fin De Trimestre;FA_en_cours_nbr;FA_en_cours_puiss;entrée_FA_nbr;entrée_FA_puiss;sortie_FA_nbr;sortie_FA_puiss
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2021-09-30;1;0.25;1;0.25;3;0.69
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;2;Injection du surplus;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-09-30;1;0.015;14;0.01594;14;0.01594
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2021-09-30;2;0.298;2;0.298;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2021-09-30;12;1.0122;6;0.4806;1;0.075
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;169;0.87886;164;0.79971;176;0.86341
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-09-30;8;0.02925;3;0.0122;4;0.0182
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-09-30;0;0.0;26;0.04438;26;0.04438
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;300;Hydraulique;3;Autoconsommation sans injection;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;400;Bio énergie;2;Injection du surplus;"d-]250;...[";NON;2021-09-30;1;1.1;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2021-09-30;0;0.0;0;0.0;1;0.09
84;Auvergne-Rhône-Alpes;1;Ain;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-09-30;2;0.08428;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2021-09-30;80;1.3634;15;0.2983;14;0.192
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2021-09-30;6;14.42;0;0.0;1;3.5
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;300;Hydraulique;3;Autoconsommation sans injection;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;1;0.001;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-09-30;4;0.02337;2;0.01197;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-09-30;2;0.12018;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2021-09-30;2;1.964;1;0.99;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2021-09-30;36;8.2478;10;2.42;4;0.788
84;Auvergne-Rhône-Alpes;38;Isère;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;400;Bio énergie;2;Injection du surplus;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;600;Autres;2;Injection du surplus;"c-]100;250]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2021-09-30;103;9.61536;14;1.307;24;2.1835
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-09-30;0;0.0;13;0.05981;13;0.05981
84;Auvergne-Rhône-Alpes;43;Haute-Loire;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2021-09-30;20;0.334;4;0.108;3;0.041
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2021-09-30;9;2.0372;1;0.23;1;0.23
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2021-09-30;11;27.904;9;4.318;6;2.824
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-09-30;3;0.01635;1;0.00442;3;0.01642
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-09-30;0;0.0;35;0.13455;35;0.13455
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;300;Hydraulique;1;Injection totale;"b-]36;100]";OUI;2021-09-30;1;0.068;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;300;Hydraulique;2;Injection du surplus;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;1;0.1932
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";OUI;2021-09-30;1;0.1255;1;0.1255;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;1;Injection totale;"b-]36;100]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;600;Autres;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-09-30;2;0.116;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2021-09-30;7;14.223;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2021-09-30;2;0.9898;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";NON;2021-09-30;1;0.24;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;183;0.92866;236;1.11821;278;1.28379
84;Auvergne-Rhône-Alpes;1;Ain;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-09-30;2;0.125;0;0.0;1;0.08
84;Auvergne-Rhône-Alpes;1;Ain;200;Eolien;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2021-09-30;2;0.36;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2021-09-30;16;0.356;0;0.0;3;0.069
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2021-09-30;33;7.09869;7;1.456;1;0.245
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;34;0.16734;37;0.14811;43;0.21529
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2021-09-30;1;0.25;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;600;Autres;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2021-09-30;18;38.455;2;2.945;3;7.02
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"b-]36;100]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2021-09-30;120;1.47634;14;0.207;8;0.0842
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;2;Injection du surplus;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2021-09-30;1;0.049;1;0.049;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2021-09-30;3;11.7;9;6.704;10;10.219
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-09-30;2;0.012;0;0.0;1;0.003
84;Auvergne-Rhône-Alpes;43;Haute-Loire;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;400;Bio énergie;2;Injection du surplus;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;230;1.25257;234;1.13505;288;1.45403
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-09-30;1;0.033;31;0.10471;31;0.10471
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-09-30;2;0.011;0;0.0;2;0.0102
84;Auvergne-Rhône-Alpes;73;Savoie;550;Stockage hors hydraulique;1;Injection totale;"a-]0;36]";OUI;2021-09-30;1;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2021-09-30;23;0.3211;3;0.096;3;0.0435
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;300;Hydraulique;2;Injection du surplus;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2020-09-30;8;0.587;1;0.099;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;1;0.0426
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2020-09-30;2;0.0106;2;0.0076;3;0.0108
84;Auvergne-Rhône-Alpes;1;Ain;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-09-30;45;4.13324;3;0.2818;7;0.59137
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2020-09-30;15;0.3267;3;0.081;6;0.092
84;Auvergne-Rhône-Alpes;38;Isère;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2020-09-30;2;1.385;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2020-09-30;43;0.66887;5;0.1276;8;0.1266
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2020-09-30;1;0.3;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2020-09-30;26;5.72028;5;1.097;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;197;1.0297;167;0.75103;121;0.58131
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;17;0.05593;17;0.05593
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;200;Eolien;1;Injection totale;"d-]250;...[";NON;2020-09-30;1;12.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;200;Eolien;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;200;Eolien;1;Injection totale;"d-]250;...[";NON;2020-09-30;2;6.3;0;0.0;2;17.35
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;300;Hydraulique;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-09-30;3;5.264;1;1.64;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2020-09-30;1;0.099;0;0.0;1;0.1
84;Auvergne-Rhône-Alpes;73;Savoie;300;Hydraulique;2;Injection du surplus;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;2;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;300;Hydraulique;2;Injection du surplus;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2020-09-30;1;0.097;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2020-09-30;1;1.96;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;500;Cogénération;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;600;Autres;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;600;Autres;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;600;Autres;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;600;Autres;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;600;Autres;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;600;Autres;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;400;Bio énergie;2;Injection du surplus;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;600;Autres;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-12-31;1;0.03;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-12-31;1;0.272;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2020-12-31;24;5.23896;3;0.66156;4;0.8186
84;Auvergne-Rhône-Alpes;15;Cantal;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;600;Autres;1;Injection totale;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
