"année";"nom territoire";"code insee";"nom commune";"secteur";"énergie";"usage";"valeur (GWh)"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"PP";"Chauffage";"0,0014858290816232"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"PP";"Cuisson";"0,00000996220700596925"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"PP";"ECS";"0,0000665596481920057"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"PP";"Tous usages";"0,00157582606215718"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"Toutes énergies";"Autres usages";"0,000027330592742013"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"Toutes énergies";"Chauffage";"0,00388234226323347"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"Toutes énergies";"Climatisation";"0,0011138806126154"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"Toutes énergies";"Cuisson";"0,000133903065325781"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"Toutes énergies";"ECS";"0,000232698531700015"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"Toutes énergies";"Electricité spécifique";"0,00254760055856491"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tertiaire";"Toutes énergies";"Tous usages";"0,00793775562418159"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tous secteurs hors branche énergie";"Electricité";"Tous usages";"0,25965847111461"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tous secteurs hors branche énergie";"ENRt";"Tous usages";"0,304660869410174"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tous secteurs hors branche énergie";"Organo-carburants";"Tous usages";"0,0249617118487551"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tous secteurs hors branche énergie";"PP";"Tous usages";"0,577155010425337"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Tous secteurs hors branche énergie";"Toutes énergies";"Tous usages";"1,16643606279888"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Electricité";"Tous usages";"0,0000253062494806446"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Electricité";"Transport de marchandises";"0,0000253062494806446"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Organo-carburants";"Tous usages";"0,0169640804381885"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Organo-carburants";"Transport de marchandises";"0,00649708476119106"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Organo-carburants";"Transport de personnes";"0,0104669956769975"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"PP";"Tous usages";"0,234375157388473"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"PP";"Transport de marchandises";"0,0916704189577418"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"PP";"Transport de personnes";"0,142704738430731"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Toutes énergies";"Tous usages";"0,251364544076142"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Toutes énergies";"Transport de marchandises";"0,0981928099684135"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26328";"Saint-Sauveur-en-Diois";"Transport routier";"Toutes énergies";"Transport de personnes";"0,153171734107728"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"Electricité";"Agricole - Exploitations sf élec spé lait";"0,130416072270752"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"Electricité";"Tous usages";"0,130416072270752"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Agricole - engins";"0,0263870584007254"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Tous usages";"0,0263870584007254"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - engins";"0,37956768622582"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - Exploitations sf élec spé lait";"0,116570660252651"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"PP";"Tous usages";"0,496138346478471"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - engins";"0,405954744626545"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - Exploitations sf élec spé lait";"0,246986732523403"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Tous usages";"0,652941477149948"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Autres transports";"Organo-carburants";"Tous usages";"0,0113318024366603"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Autres transports";"Organo-carburants";"Transport de personnes";"0,0113318024366603"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Autres transports";"PP";"Tous usages";"0,163003619665807"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Autres transports";"PP";"Transport de personnes";"0,163003619665807"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Autres transports";"Toutes énergies";"Tous usages";"0,174335422102467"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Autres transports";"Toutes énergies";"Transport de personnes";"0,174335422102467"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Industrie hors branche énergie";"Electricité";"Tous usages";"0,0730259311638923"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Industrie hors branche énergie";"ENRt";"Tous usages";"0,0000398304687757825"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Industrie hors branche énergie";"PP";"Tous usages";"0,0533742780577573"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Industrie hors branche énergie";"Toutes énergies";"Tous usages";"0,126440039690425"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"Autre électricité spécifique";"0,22854120223791"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"Chauffage";"0,29366266618823"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"Cuisson";"0,100947230285223"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"Eclairage";"0,0727408326368032"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"ECS";"0,206540391421099"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"Froid";"0,122880860715389"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"Lavage";"0,13265149405473"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Electricité";"Tous usages";"1,15796467753938"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"ENRt";"Chauffage";"0,973702575371563"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"ENRt";"Tous usages";"0,973702575371563"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"PP";"Chauffage";"1,0571092922033"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"PP";"Cuisson";"0,0437276787533629"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"PP";"ECS";"0,110196284840368"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"PP";"Loisirs";"0,0213583041825163"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"PP";"Tous usages";"1,23239155997955"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Autre électricité spécifique";"0,22854120223791"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Chauffage";"2,32447453376309"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Cuisson";"0,144674909038586"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Eclairage";"0,0727408326368032"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"ECS";"0,316736676261467"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Froid";"0,122880860715389"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Lavage";"0,13265149405473"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Loisirs";"0,0213583041825163"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Résidentiel";"Toutes énergies";"Tous usages";"3,3640588128905"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Electricité";"Autres usages";"0,0484137885896388"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Electricité";"Chauffage";"0,217276295591753"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Electricité";"Climatisation";"0,100003676871666"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Electricité";"Cuisson";"0,0558279977077221"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Electricité";"ECS";"0,0811353186538621"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Electricité";"Electricité spécifique";"0,25537189948505"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Electricité";"Tous usages";"0,758028976899692"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"ENRt";"Autres usages";"0,00450013316269769"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"ENRt";"Chauffage";"0,0223885218616762"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"ENRt";"Cuisson";"0,00244146557403949"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"ENRt";"ECS";"0,00379930721770385"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"ENRt";"Tous usages";"0,0331294278161172"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"PP";"Autres usages";"0,081542361005351"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"PP";"Chauffage";"0,445443281398071"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"PP";"Cuisson";"0,00409079090370918"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"PP";"ECS";"0,0575146132635371"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"PP";"Tous usages";"0,588591046570668"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Toutes énergies";"Autres usages";"0,134456282757687"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Toutes énergies";"Chauffage";"0,6851080988515"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Toutes énergies";"Climatisation";"0,100003676871666"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Toutes énergies";"Cuisson";"0,0623602541854708"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Toutes énergies";"ECS";"0,142449239135103"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Toutes énergies";"Electricité spécifique";"0,25537189948505"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tertiaire";"Toutes énergies";"Tous usages";"1,37974945128648"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tous secteurs hors branche énergie";"Electricité";"Tous usages";"2,12024068398599"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tous secteurs hors branche énergie";"ENRt";"Tous usages";"1,00687183365646"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tous secteurs hors branche énergie";"Organo-carburants";"Tous usages";"0,63876430647365"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tous secteurs hors branche énergie";"PP";"Tous usages";"10,8580616453275"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Tous secteurs hors branche énergie";"Toutes énergies";"Tous usages";"14,6239384694436"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Electricité";"Tous usages";"0,000805026112272869"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Electricité";"Transport de marchandises";"0,000805026112272869"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Organo-carburants";"Tous usages";"0,601045445636265"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Organo-carburants";"Transport de marchandises";"0,252910526047469"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Organo-carburants";"Transport de personnes";"0,348134919588795"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"PP";"Tous usages";"8,32456279457527"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"PP";"Transport de marchandises";"3,57609874023708"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"PP";"Transport de personnes";"4,74846405433819"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Toutes énergies";"Tous usages";"8,92641326632381"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Toutes énergies";"Transport de marchandises";"3,82981429239682"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26368";"Vercheny";"Transport routier";"Toutes énergies";"Transport de personnes";"5,09659897392699"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"Electricité";"Agricole - Exploitations sf élec spé lait";"0,00984614425239313"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"Electricité";"Tous usages";"0,00984614425239313"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Agricole - engins";"0,0109905935083644"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Tous usages";"0,0109905935083644"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - engins";"0,158095460466472"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - Exploitations sf élec spé lait";"0,00617500943551894"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"PP";"Tous usages";"0,164270469901991"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - engins";"0,169086053974837"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - Exploitations sf élec spé lait";"0,0160211536879121"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Tous usages";"0,185107207662749"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"Autre électricité spécifique";"0,0283963372416826"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"Chauffage";"0,0234208517427091"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"Cuisson";"0,0114677217952858"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"Eclairage";"0,00915423487977043"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"ECS";"0,0261976420123512"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"Froid";"0,0155189073227494"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"Lavage";"0,0168013810638972"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Electricité";"Tous usages";"0,130957076058446"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"ENRt";"Chauffage";"0,211481903342653"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"ENRt";"Tous usages";"0,211481903342653"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"PP";"Chauffage";"0,068835640763231"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"PP";"Cuisson";"0,00599495441443396"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"PP";"ECS";"0,00533334517760342"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"PP";"Loisirs";"0,00273852930179111"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"PP";"Tous usages";"0,0829024696570595"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Autre électricité spécifique";"0,0283963372416826"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Chauffage";"0,303738395848593"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Cuisson";"0,0174626762097198"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Eclairage";"0,00915423487977043"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"ECS";"0,0315309871899546"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Froid";"0,0155189073227494"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Lavage";"0,0168013810638972"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Loisirs";"0,00273852930179111"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Résidentiel";"Toutes énergies";"Tous usages";"0,425341449058158"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Electricité";"Chauffage";"0,00238139354545017"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Electricité";"Climatisation";"0,0011138806126154"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Electricité";"Cuisson";"0,000119982153346666"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Electricité";"ECS";"0,000154262768588571"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Electricité";"Electricité spécifique";"0,00254760055856491"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Electricité";"Tous usages";"0,00631711963856572"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"ENRt";"Autres usages";"0,0000138554674060111"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"ENRt";"Chauffage";"0,000241186855308703"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"ENRt";"Cuisson";"0,00000395870497314604"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"ENRt";"ECS";"0,0000118761149194381"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"ENRt";"Tous usages";"0,000270877142607298"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"PP";"Autres usages";"0,0000134751253360019"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"PP";"Chauffage";"0,00162598989992799"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"PP";"Cuisson";"0,00000996220700596925"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"PP";"ECS";"0,0000665596481920057"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"PP";"Tous usages";"0,00171598688046197"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Toutes énergies";"Autres usages";"0,000027330592742013"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Toutes énergies";"Chauffage";"0,00424857030068687"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Toutes énergies";"Climatisation";"0,0011138806126154"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Toutes énergies";"Cuisson";"0,000133903065325781"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Toutes énergies";"ECS";"0,000232698531700015"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Toutes énergies";"Electricité spécifique";"0,00254760055856491"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tertiaire";"Toutes énergies";"Tous usages";"0,00830398366163498"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tous secteurs hors branche énergie";"Electricité";"Tous usages";"0,147144078761571"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tous secteurs hors branche énergie";"ENRt";"Tous usages";"0,21175278048526"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tous secteurs hors branche énergie";"Organo-carburants";"Tous usages";"0,0278981522296624"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tous secteurs hors branche énergie";"PP";"Tous usages";"0,482946336777102"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Tous secteurs hors branche énergie";"Toutes énergies";"Tous usages";"0,869741348253596"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Transport routier";"Electricité";"Tous usages";"0,0000237388121666473"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Transport routier";"Electricité";"Transport de marchandises";"0,0000237388121666473"
"2013";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26371";"Véronne";"Transport routier";"Organo-carburants";"Tous usages";"0,016907558721298"
